sample_id,group_id,annotation_id,image_path,mask_path,leaf_mask_path,image_materialization,label,labels_in_json,image_width,image_height,lesion_pixels,leaf_pixels_heuristic,lesion_fraction_image,lesion_fraction_heuristic_leaf,early_blight_pixels,late_blight_pixels,bacterial_spot_pixels,shape_count,status,split
4f617600-4d99-4f96-98c6-27a08425dbda___GCREC_Bact.Sp 6251,4f617600-4d99-4f96-98c6-27a08425dbda,4f617600-4d99-4f96-98c6-27a08425dbda___GCREC_Bact.Sp 6251,artifacts/data/mc_unet/images/4f617600-4d99-4f96-98c6-27a08425dbda___GCREC_Bact.Sp 6251.jpg,artifacts/data/mc_unet/masks/4f617600-4d99-4f96-98c6-27a08425dbda___GCREC_Bact.Sp 6251.png,artifacts/data/mc_unet/leaf_masks_heuristic/4f617600-4d99-4f96-98c6-27a08425dbda___GCREC_Bact.Sp 6251.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,4888,65536,0.0745849609375,0.0745849609375,0,0,4888,5,ok,train
4f6876e9-7226-49d5-aef8-cec3d8e6fbc9___RS_Erly.B 9452,4f6876e9-7226-49d5-aef8-cec3d8e6fbc9,4f6876e9-7226-49d5-aef8-cec3d8e6fbc9___RS_Erly.B 9452,artifacts/data/mc_unet/images/4f6876e9-7226-49d5-aef8-cec3d8e6fbc9___RS_Erly.B 9452.jpg,artifacts/data/mc_unet/masks/4f6876e9-7226-49d5-aef8-cec3d8e6fbc9___RS_Erly.B 9452.png,artifacts/data/mc_unet/leaf_masks_heuristic/4f6876e9-7226-49d5-aef8-cec3d8e6fbc9___RS_Erly.B 9452.png,source_jpg,early_blight,Tomato_Early_blight,256,256,12414,65536,0.189422607421875,0.189422607421875,12414,0,0,2,ok,train
4fba56f7-8e4d-4d30-bbdd-3db1ed111f61___GCREC_Bact.Sp 6062,4fba56f7-8e4d-4d30-bbdd-3db1ed111f61,4fba56f7-8e4d-4d30-bbdd-3db1ed111f61___GCREC_Bact.Sp 6062,artifacts/data/mc_unet/images/4fba56f7-8e4d-4d30-bbdd-3db1ed111f61___GCREC_Bact.Sp 6062.jpg,artifacts/data/mc_unet/masks/4fba56f7-8e4d-4d30-bbdd-3db1ed111f61___GCREC_Bact.Sp 6062.png,artifacts/data/mc_unet/leaf_masks_heuristic/4fba56f7-8e4d-4d30-bbdd-3db1ed111f61___GCREC_Bact.Sp 6062.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,3008,65536,0.0458984375,0.0458984375,0,0,3008,12,ok,val
4fbd7787-b45b-4614-916f-4c063f164046___GCREC_Bact.Sp 3759,4fbd7787-b45b-4614-916f-4c063f164046,4fbd7787-b45b-4614-916f-4c063f164046___GCREC_Bact.Sp 3759,artifacts/data/mc_unet/images/4fbd7787-b45b-4614-916f-4c063f164046___GCREC_Bact.Sp 3759.jpg,artifacts/data/mc_unet/masks/4fbd7787-b45b-4614-916f-4c063f164046___GCREC_Bact.Sp 3759.png,artifacts/data/mc_unet/leaf_masks_heuristic/4fbd7787-b45b-4614-916f-4c063f164046___GCREC_Bact.Sp 3759.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,3126,65536,0.047698974609375,0.047698974609375,0,0,3126,9,ok,train
4fc4c293-30a0-4207-b880-603ad3afcbd8___GCREC_Bact.Sp 5931,4fc4c293-30a0-4207-b880-603ad3afcbd8,4fc4c293-30a0-4207-b880-603ad3afcbd8___GCREC_Bact.Sp 5931,artifacts/data/mc_unet/images/4fc4c293-30a0-4207-b880-603ad3afcbd8___GCREC_Bact.Sp 5931.jpg,artifacts/data/mc_unet/masks/4fc4c293-30a0-4207-b880-603ad3afcbd8___GCREC_Bact.Sp 5931.png,artifacts/data/mc_unet/leaf_masks_heuristic/4fc4c293-30a0-4207-b880-603ad3afcbd8___GCREC_Bact.Sp 5931.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,314,65536,0.004791259765625,0.004791259765625,0,0,314,2,ok,train
4fd3f0e7-cdd9-4151-8734-5f0ad1f52614___RS_Erly.B 9564,4fd3f0e7-cdd9-4151-8734-5f0ad1f52614,4fd3f0e7-cdd9-4151-8734-5f0ad1f52614___RS_Erly.B 9564,artifacts/data/mc_unet/images/4fd3f0e7-cdd9-4151-8734-5f0ad1f52614___RS_Erly.B 9564.jpg,artifacts/data/mc_unet/masks/4fd3f0e7-cdd9-4151-8734-5f0ad1f52614___RS_Erly.B 9564.png,artifacts/data/mc_unet/leaf_masks_heuristic/4fd3f0e7-cdd9-4151-8734-5f0ad1f52614___RS_Erly.B 9564.png,source_jpg,early_blight,Tomato_Early_blight,256,256,20038,65536,0.305755615234375,0.305755615234375,20038,0,0,1,ok,train
4fe65f68-958a-4d32-875a-6a25260f3b69___GCREC_Bact.Sp 5768,4fe65f68-958a-4d32-875a-6a25260f3b69,4fe65f68-958a-4d32-875a-6a25260f3b69___GCREC_Bact.Sp 5768,artifacts/data/mc_unet/images/4fe65f68-958a-4d32-875a-6a25260f3b69___GCREC_Bact.Sp 5768.jpg,artifacts/data/mc_unet/masks/4fe65f68-958a-4d32-875a-6a25260f3b69___GCREC_Bact.Sp 5768.png,artifacts/data/mc_unet/leaf_masks_heuristic/4fe65f68-958a-4d32-875a-6a25260f3b69___GCREC_Bact.Sp 5768.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,3132,65536,0.04779052734375,0.04779052734375,0,0,3132,4,ok,train
5a05e4e9-74d1-40a8-aca2-dc3500ef5fbc___RS_Erly.B 9489,5a05e4e9-74d1-40a8-aca2-dc3500ef5fbc,5a05e4e9-74d1-40a8-aca2-dc3500ef5fbc___RS_Erly.B 9489,artifacts/data/mc_unet/images/5a05e4e9-74d1-40a8-aca2-dc3500ef5fbc___RS_Erly.B 9489.jpg,artifacts/data/mc_unet/masks/5a05e4e9-74d1-40a8-aca2-dc3500ef5fbc___RS_Erly.B 9489.png,artifacts/data/mc_unet/leaf_masks_heuristic/5a05e4e9-74d1-40a8-aca2-dc3500ef5fbc___RS_Erly.B 9489.png,source_jpg,early_blight,Tomato_Early_blight,256,256,14461,65536,0.2206573486328125,0.2206573486328125,14461,0,0,1,ok,train
5a0ff573-924f-48c8-a3ef-ed82995ed145___RS_Erly.B 6478,5a0ff573-924f-48c8-a3ef-ed82995ed145,5a0ff573-924f-48c8-a3ef-ed82995ed145___RS_Erly.B 6478,artifacts/data/mc_unet/images/5a0ff573-924f-48c8-a3ef-ed82995ed145___RS_Erly.B 6478.jpg,artifacts/data/mc_unet/masks/5a0ff573-924f-48c8-a3ef-ed82995ed145___RS_Erly.B 6478.png,artifacts/data/mc_unet/leaf_masks_heuristic/5a0ff573-924f-48c8-a3ef-ed82995ed145___RS_Erly.B 6478.png,source_jpg,early_blight,Tomato_Early_blight,256,256,12472,65536,0.1903076171875,0.1903076171875,12472,0,0,3,ok,train
5a198510-9f1e-4699-b747-d0b1c0892756___UF.GRC_BS_Lab Leaf 0768,5a198510-9f1e-4699-b747-d0b1c0892756,5a198510-9f1e-4699-b747-d0b1c0892756___UF.GRC_BS_Lab Leaf 0768,artifacts/data/mc_unet/images/5a198510-9f1e-4699-b747-d0b1c0892756___UF.GRC_BS_Lab Leaf 0768.jpg,artifacts/data/mc_unet/masks/5a198510-9f1e-4699-b747-d0b1c0892756___UF.GRC_BS_Lab Leaf 0768.png,artifacts/data/mc_unet/leaf_masks_heuristic/5a198510-9f1e-4699-b747-d0b1c0892756___UF.GRC_BS_Lab Leaf 0768.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,7067,65536,0.1078338623046875,0.1078338623046875,0,0,7067,6,ok,train
5a43dabd-d732-4fe5-bd01-1d23f4a41d5e___GCREC_Bact.Sp 6389,5a43dabd-d732-4fe5-bd01-1d23f4a41d5e,5a43dabd-d732-4fe5-bd01-1d23f4a41d5e___GCREC_Bact.Sp 6389,artifacts/data/mc_unet/images/5a43dabd-d732-4fe5-bd01-1d23f4a41d5e___GCREC_Bact.Sp 6389.jpg,artifacts/data/mc_unet/masks/5a43dabd-d732-4fe5-bd01-1d23f4a41d5e___GCREC_Bact.Sp 6389.png,artifacts/data/mc_unet/leaf_masks_heuristic/5a43dabd-d732-4fe5-bd01-1d23f4a41d5e___GCREC_Bact.Sp 6389.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,10609,65536,0.1618804931640625,0.1618804931640625,0,0,10609,4,ok,train
5a50d734-271b-43f8-991f-b6e6f264b686___RS_Erly.B 6488,5a50d734-271b-43f8-991f-b6e6f264b686,5a50d734-271b-43f8-991f-b6e6f264b686___RS_Erly.B 6488,artifacts/data/mc_unet/images/5a50d734-271b-43f8-991f-b6e6f264b686___RS_Erly.B 6488.jpg,artifacts/data/mc_unet/masks/5a50d734-271b-43f8-991f-b6e6f264b686___RS_Erly.B 6488.png,artifacts/data/mc_unet/leaf_masks_heuristic/5a50d734-271b-43f8-991f-b6e6f264b686___RS_Erly.B 6488.png,source_jpg,early_blight,Tomato_Early_blight,256,256,23072,65536,0.35205078125,0.35205078125,23072,0,0,1,ok,train
5a62e38f-8042-4ca8-8df6-2bdeed7e9a7b___RS_Erly.B 9493,5a62e38f-8042-4ca8-8df6-2bdeed7e9a7b,5a62e38f-8042-4ca8-8df6-2bdeed7e9a7b___RS_Erly.B 9493,artifacts/data/mc_unet/images/5a62e38f-8042-4ca8-8df6-2bdeed7e9a7b___RS_Erly.B 9493.jpg,artifacts/data/mc_unet/masks/5a62e38f-8042-4ca8-8df6-2bdeed7e9a7b___RS_Erly.B 9493.png,artifacts/data/mc_unet/leaf_masks_heuristic/5a62e38f-8042-4ca8-8df6-2bdeed7e9a7b___RS_Erly.B 9493.png,source_jpg,early_blight,Tomato_Early_blight,256,256,6112,65536,0.09326171875,0.09326171875,6112,0,0,5,ok,train
5ac465b8-86c9-469a-a656-add4ab1f14e4___RS_Erly.B 6473,5ac465b8-86c9-469a-a656-add4ab1f14e4,5ac465b8-86c9-469a-a656-add4ab1f14e4___RS_Erly.B 6473,artifacts/data/mc_unet/images/5ac465b8-86c9-469a-a656-add4ab1f14e4___RS_Erly.B 6473.jpg,artifacts/data/mc_unet/masks/5ac465b8-86c9-469a-a656-add4ab1f14e4___RS_Erly.B 6473.png,artifacts/data/mc_unet/leaf_masks_heuristic/5ac465b8-86c9-469a-a656-add4ab1f14e4___RS_Erly.B 6473.png,source_jpg,early_blight,Tomato_Early_blight,256,256,20921,65536,0.3192291259765625,0.3192291259765625,20921,0,0,1,ok,val
5ac54e63-40a4-4651-a900-fd3ab4d32bae___RS_Erly.B 7727,5ac54e63-40a4-4651-a900-fd3ab4d32bae,5ac54e63-40a4-4651-a900-fd3ab4d32bae___RS_Erly.B 7727,artifacts/data/mc_unet/images/5ac54e63-40a4-4651-a900-fd3ab4d32bae___RS_Erly.B 7727.jpg,artifacts/data/mc_unet/masks/5ac54e63-40a4-4651-a900-fd3ab4d32bae___RS_Erly.B 7727.png,artifacts/data/mc_unet/leaf_masks_heuristic/5ac54e63-40a4-4651-a900-fd3ab4d32bae___RS_Erly.B 7727.png,source_jpg,early_blight,Tomato_Early_blight,256,256,8097,65536,0.1235504150390625,0.1235504150390625,8097,0,0,2,ok,test
5ad16a00-4f2d-4872-a45c-80250b507ecc___RS_Erly.B 9378,5ad16a00-4f2d-4872-a45c-80250b507ecc,5ad16a00-4f2d-4872-a45c-80250b507ecc___RS_Erly.B 9378,artifacts/data/mc_unet/images/5ad16a00-4f2d-4872-a45c-80250b507ecc___RS_Erly.B 9378.jpg,artifacts/data/mc_unet/masks/5ad16a00-4f2d-4872-a45c-80250b507ecc___RS_Erly.B 9378.png,artifacts/data/mc_unet/leaf_masks_heuristic/5ad16a00-4f2d-4872-a45c-80250b507ecc___RS_Erly.B 9378.png,source_jpg,early_blight,Tomato_Early_blight,256,256,25578,65536,0.390289306640625,0.390289306640625,25578,0,0,1,ok,test
5adb20df-006b-4a5d-a1c4-c8284eee9e20___RS_Erly.B 9484,5adb20df-006b-4a5d-a1c4-c8284eee9e20,5adb20df-006b-4a5d-a1c4-c8284eee9e20___RS_Erly.B 9484,artifacts/data/mc_unet/images/5adb20df-006b-4a5d-a1c4-c8284eee9e20___RS_Erly.B 9484.jpg,artifacts/data/mc_unet/masks/5adb20df-006b-4a5d-a1c4-c8284eee9e20___RS_Erly.B 9484.png,artifacts/data/mc_unet/leaf_masks_heuristic/5adb20df-006b-4a5d-a1c4-c8284eee9e20___RS_Erly.B 9484.png,source_jpg,early_blight,Tomato_Early_blight,256,256,13446,65536,0.205169677734375,0.205169677734375,13446,0,0,1,ok,train
5b247678-19af-4134-941e-de7bb39cee22___UF.GRC_BS_Lab Leaf 8800,5b247678-19af-4134-941e-de7bb39cee22,5b247678-19af-4134-941e-de7bb39cee22___UF.GRC_BS_Lab Leaf 8800,artifacts/data/mc_unet/images/5b247678-19af-4134-941e-de7bb39cee22___UF.GRC_BS_Lab Leaf 8800.jpg,artifacts/data/mc_unet/masks/5b247678-19af-4134-941e-de7bb39cee22___UF.GRC_BS_Lab Leaf 8800.png,artifacts/data/mc_unet/leaf_masks_heuristic/5b247678-19af-4134-941e-de7bb39cee22___UF.GRC_BS_Lab Leaf 8800.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,14618,65536,0.223052978515625,0.223052978515625,0,0,14618,5,ok,train
5b3d632e-acdb-4864-bae6-730306b44cd5___GCREC_Bact.Sp 3710,5b3d632e-acdb-4864-bae6-730306b44cd5,5b3d632e-acdb-4864-bae6-730306b44cd5___GCREC_Bact.Sp 3710,artifacts/data/mc_unet/images/5b3d632e-acdb-4864-bae6-730306b44cd5___GCREC_Bact.Sp 3710.jpg,artifacts/data/mc_unet/masks/5b3d632e-acdb-4864-bae6-730306b44cd5___GCREC_Bact.Sp 3710.png,artifacts/data/mc_unet/leaf_masks_heuristic/5b3d632e-acdb-4864-bae6-730306b44cd5___GCREC_Bact.Sp 3710.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,5865,65536,0.0894927978515625,0.0894927978515625,0,0,5865,2,ok,train
5b65716f-ed7d-42cc-b9b6-c7712782f366___UF.GRC_BS_Lab Leaf 9230,5b65716f-ed7d-42cc-b9b6-c7712782f366,5b65716f-ed7d-42cc-b9b6-c7712782f366___UF.GRC_BS_Lab Leaf 9230,artifacts/data/mc_unet/images/5b65716f-ed7d-42cc-b9b6-c7712782f366___UF.GRC_BS_Lab Leaf 9230.jpg,artifacts/data/mc_unet/masks/5b65716f-ed7d-42cc-b9b6-c7712782f366___UF.GRC_BS_Lab Leaf 9230.png,artifacts/data/mc_unet/leaf_masks_heuristic/5b65716f-ed7d-42cc-b9b6-c7712782f366___UF.GRC_BS_Lab Leaf 9230.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,4437,65536,0.0677032470703125,0.0677032470703125,0,0,4437,2,ok,train
5b69f555-2033-48e7-83e7-9ff798eac600___GCREC_Bact.Sp 6395,5b69f555-2033-48e7-83e7-9ff798eac600,5b69f555-2033-48e7-83e7-9ff798eac600___GCREC_Bact.Sp 6395,artifacts/data/mc_unet/images/5b69f555-2033-48e7-83e7-9ff798eac600___GCREC_Bact.Sp 6395.jpg,artifacts/data/mc_unet/masks/5b69f555-2033-48e7-83e7-9ff798eac600___GCREC_Bact.Sp 6395.png,artifacts/data/mc_unet/leaf_masks_heuristic/5b69f555-2033-48e7-83e7-9ff798eac600___GCREC_Bact.Sp 6395.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,23601,65536,0.3601226806640625,0.3601226806640625,0,0,23601,4,ok,test
5b71fe03-84fc-4866-9bf8-e557ce918c6e___RS_Erly.B 9580,5b71fe03-84fc-4866-9bf8-e557ce918c6e,5b71fe03-84fc-4866-9bf8-e557ce918c6e___RS_Erly.B 9580,artifacts/data/mc_unet/images/5b71fe03-84fc-4866-9bf8-e557ce918c6e___RS_Erly.B 9580.jpg,artifacts/data/mc_unet/masks/5b71fe03-84fc-4866-9bf8-e557ce918c6e___RS_Erly.B 9580.png,artifacts/data/mc_unet/leaf_masks_heuristic/5b71fe03-84fc-4866-9bf8-e557ce918c6e___RS_Erly.B 9580.png,source_jpg,early_blight,Tomato_Early_blight,256,256,29013,65536,0.4427032470703125,0.4427032470703125,29013,0,0,2,ok,train
5ba2c9ec-1d6f-4870-933d-6c9d05833d47___RS_Erly.B 6337,5ba2c9ec-1d6f-4870-933d-6c9d05833d47,5ba2c9ec-1d6f-4870-933d-6c9d05833d47___RS_Erly.B 6337,artifacts/data/mc_unet/images/5ba2c9ec-1d6f-4870-933d-6c9d05833d47___RS_Erly.B 6337.jpg,artifacts/data/mc_unet/masks/5ba2c9ec-1d6f-4870-933d-6c9d05833d47___RS_Erly.B 6337.png,artifacts/data/mc_unet/leaf_masks_heuristic/5ba2c9ec-1d6f-4870-933d-6c9d05833d47___RS_Erly.B 6337.png,source_jpg,early_blight,Tomato_Early_blight,256,256,4613,65536,0.0703887939453125,0.0703887939453125,4613,0,0,4,ok,test
5bac1e11-978e-457e-85c2-11a1b5c618ca___GCREC_Bact.Sp 5860,5bac1e11-978e-457e-85c2-11a1b5c618ca,5bac1e11-978e-457e-85c2-11a1b5c618ca___GCREC_Bact.Sp 5860,artifacts/data/mc_unet/images/5bac1e11-978e-457e-85c2-11a1b5c618ca___GCREC_Bact.Sp 5860.jpg,artifacts/data/mc_unet/masks/5bac1e11-978e-457e-85c2-11a1b5c618ca___GCREC_Bact.Sp 5860.png,artifacts/data/mc_unet/leaf_masks_heuristic/5bac1e11-978e-457e-85c2-11a1b5c618ca___GCREC_Bact.Sp 5860.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,1256,65536,0.0191650390625,0.0191650390625,0,0,1256,4,ok,train
5bb01712-dec5-40e7-8ceb-a2836ffab201___GCREC_Bact.Sp 3851,5bb01712-dec5-40e7-8ceb-a2836ffab201,5bb01712-dec5-40e7-8ceb-a2836ffab201___GCREC_Bact.Sp 3851,artifacts/data/mc_unet/images/5bb01712-dec5-40e7-8ceb-a2836ffab201___GCREC_Bact.Sp 3851.jpg,artifacts/data/mc_unet/masks/5bb01712-dec5-40e7-8ceb-a2836ffab201___GCREC_Bact.Sp 3851.png,artifacts/data/mc_unet/leaf_masks_heuristic/5bb01712-dec5-40e7-8ceb-a2836ffab201___GCREC_Bact.Sp 3851.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,1600,65536,0.0244140625,0.0244140625,0,0,1600,6,ok,train
5bb67c87-9449-4365-aad2-0763164a608b___RS_Erly.B 7460,5bb67c87-9449-4365-aad2-0763164a608b,5bb67c87-9449-4365-aad2-0763164a608b___RS_Erly.B 7460,artifacts/data/mc_unet/images/5bb67c87-9449-4365-aad2-0763164a608b___RS_Erly.B 7460.jpg,artifacts/data/mc_unet/masks/5bb67c87-9449-4365-aad2-0763164a608b___RS_Erly.B 7460.png,artifacts/data/mc_unet/leaf_masks_heuristic/5bb67c87-9449-4365-aad2-0763164a608b___RS_Erly.B 7460.png,source_jpg,early_blight,Tomato_Early_blight,256,256,3227,65536,0.0492401123046875,0.0492401123046875,3227,0,0,3,ok,train
5bc14ad9-12ff-4f0d-a775-5407ebe7944d___GCREC_Bact.Sp 3141,5bc14ad9-12ff-4f0d-a775-5407ebe7944d,5bc14ad9-12ff-4f0d-a775-5407ebe7944d___GCREC_Bact.Sp 3141,artifacts/data/mc_unet/images/5bc14ad9-12ff-4f0d-a775-5407ebe7944d___GCREC_Bact.Sp 3141.jpg,artifacts/data/mc_unet/masks/5bc14ad9-12ff-4f0d-a775-5407ebe7944d___GCREC_Bact.Sp 3141.png,artifacts/data/mc_unet/leaf_masks_heuristic/5bc14ad9-12ff-4f0d-a775-5407ebe7944d___GCREC_Bact.Sp 3141.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,928,65536,0.01416015625,0.01416015625,0,0,928,4,ok,train
5bc8227b-796d-40cb-8f9e-dc5b5a0fc055___GCREC_Bact.Sp 5664,5bc8227b-796d-40cb-8f9e-dc5b5a0fc055,5bc8227b-796d-40cb-8f9e-dc5b5a0fc055___GCREC_Bact.Sp 5664,artifacts/data/mc_unet/images/5bc8227b-796d-40cb-8f9e-dc5b5a0fc055___GCREC_Bact.Sp 5664.jpg,artifacts/data/mc_unet/masks/5bc8227b-796d-40cb-8f9e-dc5b5a0fc055___GCREC_Bact.Sp 5664.png,artifacts/data/mc_unet/leaf_masks_heuristic/5bc8227b-796d-40cb-8f9e-dc5b5a0fc055___GCREC_Bact.Sp 5664.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,310,65536,0.004730224609375,0.004730224609375,0,0,310,3,ok,train
5bd6338a-0f10-457b-a7bd-69f2ee7c6504___RS_Erly.B 9534,5bd6338a-0f10-457b-a7bd-69f2ee7c6504,5bd6338a-0f10-457b-a7bd-69f2ee7c6504___RS_Erly.B 9534,artifacts/data/mc_unet/images/5bd6338a-0f10-457b-a7bd-69f2ee7c6504___RS_Erly.B 9534.jpg,artifacts/data/mc_unet/masks/5bd6338a-0f10-457b-a7bd-69f2ee7c6504___RS_Erly.B 9534.png,artifacts/data/mc_unet/leaf_masks_heuristic/5bd6338a-0f10-457b-a7bd-69f2ee7c6504___RS_Erly.B 9534.png,source_jpg,early_blight,Tomato_Early_blight,256,256,12978,65536,0.198028564453125,0.198028564453125,12978,0,0,3,ok,val
5bf73067-7550-4857-aa0f-c35e7bbcb668___UF.GRC_BS_Lab Leaf 1166,5bf73067-7550-4857-aa0f-c35e7bbcb668,5bf73067-7550-4857-aa0f-c35e7bbcb668___UF.GRC_BS_Lab Leaf 1166,artifacts/data/mc_unet/images/5bf73067-7550-4857-aa0f-c35e7bbcb668___UF.GRC_BS_Lab Leaf 1166.jpg,artifacts/data/mc_unet/masks/5bf73067-7550-4857-aa0f-c35e7bbcb668___UF.GRC_BS_Lab Leaf 1166.png,artifacts/data/mc_unet/leaf_masks_heuristic/5bf73067-7550-4857-aa0f-c35e7bbcb668___UF.GRC_BS_Lab Leaf 1166.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,4048,65536,0.061767578125,0.061767578125,0,0,4048,2,ok,val
5c04a777-eb5c-4864-9c18-bc39d0c4dd2a___GCREC_Bact.Sp 5969,5c04a777-eb5c-4864-9c18-bc39d0c4dd2a,5c04a777-eb5c-4864-9c18-bc39d0c4dd2a___GCREC_Bact.Sp 5969,artifacts/data/mc_unet/images/5c04a777-eb5c-4864-9c18-bc39d0c4dd2a___GCREC_Bact.Sp 5969.jpg,artifacts/data/mc_unet/masks/5c04a777-eb5c-4864-9c18-bc39d0c4dd2a___GCREC_Bact.Sp 5969.png,artifacts/data/mc_unet/leaf_masks_heuristic/5c04a777-eb5c-4864-9c18-bc39d0c4dd2a___GCREC_Bact.Sp 5969.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,2237,65536,0.0341339111328125,0.0341339111328125,0,0,2237,1,ok,train
5c130080-6cae-4d1e-acd7-629129d66a47___UF.GRC_BS_Lab Leaf 0412,5c130080-6cae-4d1e-acd7-629129d66a47,5c130080-6cae-4d1e-acd7-629129d66a47___UF.GRC_BS_Lab Leaf 0412,artifacts/data/mc_unet/images/5c130080-6cae-4d1e-acd7-629129d66a47___UF.GRC_BS_Lab Leaf 0412.jpg,artifacts/data/mc_unet/masks/5c130080-6cae-4d1e-acd7-629129d66a47___UF.GRC_BS_Lab Leaf 0412.png,artifacts/data/mc_unet/leaf_masks_heuristic/5c130080-6cae-4d1e-acd7-629129d66a47___UF.GRC_BS_Lab Leaf 0412.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,5443,65536,0.0830535888671875,0.0830535888671875,0,0,5443,13,ok,train
5c498e4e-e9b8-4380-828e-53dfd9beb683___RS_Erly.B 7788,5c498e4e-e9b8-4380-828e-53dfd9beb683,5c498e4e-e9b8-4380-828e-53dfd9beb683___RS_Erly.B 7788,artifacts/data/mc_unet/images/5c498e4e-e9b8-4380-828e-53dfd9beb683___RS_Erly.B 7788.jpg,artifacts/data/mc_unet/masks/5c498e4e-e9b8-4380-828e-53dfd9beb683___RS_Erly.B 7788.png,artifacts/data/mc_unet/leaf_masks_heuristic/5c498e4e-e9b8-4380-828e-53dfd9beb683___RS_Erly.B 7788.png,source_jpg,early_blight,Tomato_Early_blight,256,256,1034,65536,0.015777587890625,0.015777587890625,1034,0,0,2,ok,train
5c5dbca4-4322-4227-a543-6ff6f876a531___GCREC_Bact.Sp 5785,5c5dbca4-4322-4227-a543-6ff6f876a531,5c5dbca4-4322-4227-a543-6ff6f876a531___GCREC_Bact.Sp 5785,artifacts/data/mc_unet/images/5c5dbca4-4322-4227-a543-6ff6f876a531___GCREC_Bact.Sp 5785.jpg,artifacts/data/mc_unet/masks/5c5dbca4-4322-4227-a543-6ff6f876a531___GCREC_Bact.Sp 5785.png,artifacts/data/mc_unet/leaf_masks_heuristic/5c5dbca4-4322-4227-a543-6ff6f876a531___GCREC_Bact.Sp 5785.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,2698,65536,0.041168212890625,0.041168212890625,0,0,2698,7,ok,train
5c81bfc2-d377-4fc8-9f51-ff26a997c20b___RS_Erly.B 6345,5c81bfc2-d377-4fc8-9f51-ff26a997c20b,5c81bfc2-d377-4fc8-9f51-ff26a997c20b___RS_Erly.B 6345,artifacts/data/mc_unet/images/5c81bfc2-d377-4fc8-9f51-ff26a997c20b___RS_Erly.B 6345.jpg,artifacts/data/mc_unet/masks/5c81bfc2-d377-4fc8-9f51-ff26a997c20b___RS_Erly.B 6345.png,artifacts/data/mc_unet/leaf_masks_heuristic/5c81bfc2-d377-4fc8-9f51-ff26a997c20b___RS_Erly.B 6345.png,source_jpg,early_blight,Tomato_Early_blight,256,256,33357,65536,0.5089874267578125,0.5089874267578125,33357,0,0,3,ok,test
5c862bf1-ab62-4106-bdca-6b22a1951dca___GCREC_Bact.Sp 3860,5c862bf1-ab62-4106-bdca-6b22a1951dca,5c862bf1-ab62-4106-bdca-6b22a1951dca___GCREC_Bact.Sp 3860,artifacts/data/mc_unet/images/5c862bf1-ab62-4106-bdca-6b22a1951dca___GCREC_Bact.Sp 3860.jpg,artifacts/data/mc_unet/masks/5c862bf1-ab62-4106-bdca-6b22a1951dca___GCREC_Bact.Sp 3860.png,artifacts/data/mc_unet/leaf_masks_heuristic/5c862bf1-ab62-4106-bdca-6b22a1951dca___GCREC_Bact.Sp 3860.png,source_jpg,bacterial_spot,Tomato_Bacterial_spot,256,256,12773,65536,0.1949005126953125,0.1949005126953125,0,0,12773,3,ok,train
5c8ced5b-fa5c-41d4-8ad9-a3c7c4891355___RS_Erly.B 6350,5c8ced5b-fa5c-41d4-8ad9-a3c7c4891355,5c8ced5b-fa5c-41d4-8ad9-a3c7c4891355___RS_Erly.B 6350,artifacts/data/mc_unet/images/5c8ced5b-fa5c-41d4-8ad9-a3c7c4891355___RS_Erly.B 6350.jpg,artifacts/data/mc_unet/masks/5c8ced5b-fa5c-41d4-8ad9-a3c7c4891355___RS_Erly.B 6350.png,artifacts/data/mc_unet/leaf_masks_heuristic/5c8ced5b-fa5c-41d4-8ad9-a3c7c4891355___RS_Erly.B 6350.png,source_jpg,early_blight,Tomato_Early_blight,256,256,2167,65536,0.0330657958984375,0.0330657958984375,2167,0,0,8,ok,train
